fips,county,state,lat,long,date,cases,state_code,deaths
1005,Barbour,Alabama,31.868263,-85.3871286,3/10/2020,0,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,3/11/2020,0,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,3/12/2020,0,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,3/13/2020,0,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,3/14/2020,0,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,3/15/2020,0,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,3/16/2020,0,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,3/17/2020,0,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,3/18/2020,0,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,3/19/2020,0,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,3/20/2020,0,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,3/21/2020,0,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,3/22/2020,0,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,3/23/2020,0,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,3/24/2020,0,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,3/25/2020,0,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,3/26/2020,0,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,3/27/2020,0,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,3/28/2020,0,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,3/29/2020,0,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,3/30/2020,0,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,3/31/2020,0,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,4/1/2020,0,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,4/2/2020,0,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,4/3/2020,2,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,4/4/2020,3,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,4/5/2020,3,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,4/6/2020,4,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,4/7/2020,4,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,4/8/2020,4,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,4/9/2020,8,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,4/10/2020,9,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,4/11/2020,10,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,4/12/2020,10,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,4/13/2020,10,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,4/14/2020,11,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,4/15/2020,13,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,4/16/2020,14,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,4/17/2020,15,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,4/18/2020,18,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,4/19/2020,20,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,4/20/2020,22,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,4/21/2020,28,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,4/22/2020,29,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,4/23/2020,31,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,4/24/2020,33,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,4/25/2020,34,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,4/26/2020,34,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,4/27/2020,35,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,4/28/2020,38,AL,0
1005,Barbour,Alabama,31.868263,-85.3871286,4/29/2020,38,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,4/30/2020,38,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,5/1/2020,42,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,5/2/2020,43,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,5/3/2020,45,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,5/4/2020,45,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,5/5/2020,47,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,5/6/2020,47,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,5/7/2020,50,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,5/8/2020,52,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,5/9/2020,57,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,5/10/2020,59,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,5/11/2020,61,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,5/12/2020,67,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,5/13/2020,70,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,5/14/2020,74,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,5/15/2020,79,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,5/16/2020,81,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,5/17/2020,85,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,5/18/2020,89,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,5/19/2020,92,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,5/20/2020,96,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,5/21/2020,101,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,5/22/2020,106,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,5/23/2020,108,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,5/24/2020,113,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,5/25/2020,116,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,5/26/2020,128,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,5/27/2020,133,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,5/28/2020,136,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,5/29/2020,151,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,5/30/2020,155,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,5/31/2020,172,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,6/1/2020,177,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,6/2/2020,181,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,6/3/2020,181,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,6/4/2020,187,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,6/5/2020,194,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,6/6/2020,196,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,6/7/2020,200,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,6/8/2020,201,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,6/9/2020,210,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,6/10/2020,215,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,6/11/2020,220,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,6/12/2020,226,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,6/13/2020,233,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,6/14/2020,237,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,6/15/2020,243,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,6/16/2020,252,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,6/17/2020,264,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,6/18/2020,267,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,6/19/2020,272,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,6/20/2020,272,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,6/21/2020,277,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,6/22/2020,280,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,6/23/2020,288,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,6/24/2020,305,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,6/25/2020,313,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,6/26/2020,317,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,6/27/2020,317,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,6/28/2020,324,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,6/29/2020,327,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,6/30/2020,328,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,7/1/2020,337,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,7/2/2020,352,AL,1
1005,Barbour,Alabama,31.868263,-85.3871286,7/3/2020,354,AL,2
1005,Barbour,Alabama,31.868263,-85.3871286,7/4/2020,356,AL,2
1005,Barbour,Alabama,31.868263,-85.3871286,7/5/2020,358,AL,2
1005,Barbour,Alabama,31.868263,-85.3871286,7/6/2020,365,AL,2
1005,Barbour,Alabama,31.868263,-85.3871286,7/7/2020,372,AL,2
1005,Barbour,Alabama,31.868263,-85.3871286,7/8/2020,377,AL,2
1005,Barbour,Alabama,31.868263,-85.3871286,7/9/2020,387,AL,2
1005,Barbour,Alabama,31.868263,-85.3871286,7/10/2020,404,AL,2
1005,Barbour,Alabama,31.868263,-85.3871286,7/11/2020,409,AL,2
1005,Barbour,Alabama,31.868263,-85.3871286,7/12/2020,419,AL,2
1005,Barbour,Alabama,31.868263,-85.3871286,7/13/2020,437,AL,2
1005,Barbour,Alabama,31.868263,-85.3871286,7/14/2020,446,AL,3
1005,Barbour,Alabama,31.868263,-85.3871286,7/15/2020,462,AL,3
1005,Barbour,Alabama,31.868263,-85.3871286,7/16/2020,466,AL,3
1005,Barbour,Alabama,31.868263,-85.3871286,7/17/2020,483,AL,3
1005,Barbour,Alabama,31.868263,-85.3871286,7/18/2020,497,AL,3
1005,Barbour,Alabama,31.868263,-85.3871286,7/19/2020,504,AL,3
1005,Barbour,Alabama,31.868263,-85.3871286,7/20/2020,513,AL,4
1005,Barbour,Alabama,31.868263,-85.3871286,7/21/2020,520,AL,4
1005,Barbour,Alabama,31.868263,-85.3871286,7/22/2020,531,AL,4
1005,Barbour,Alabama,31.868263,-85.3871286,7/23/2020,540,AL,4
1005,Barbour,Alabama,31.868263,-85.3871286,7/24/2020,552,AL,4
1005,Barbour,Alabama,31.868263,-85.3871286,7/25/2020,563,AL,4
1005,Barbour,Alabama,31.868263,-85.3871286,7/26/2020,570,AL,4
1005,Barbour,Alabama,31.868263,-85.3871286,7/27/2020,576,AL,4
1005,Barbour,Alabama,31.868263,-85.3871286,7/28/2020,585,AL,4
1005,Barbour,Alabama,31.868263,-85.3871286,7/29/2020,586,AL,4
1005,Barbour,Alabama,31.868263,-85.3871286,7/30/2020,598,AL,5
1005,Barbour,Alabama,31.868263,-85.3871286,7/31/2020,603,AL,5
1005,Barbour,Alabama,31.868263,-85.3871286,8/1/2020,611,AL,5
1005,Barbour,Alabama,31.868263,-85.3871286,8/2/2020,613,AL,5
1005,Barbour,Alabama,31.868263,-85.3871286,8/3/2020,615,AL,5
1005,Barbour,Alabama,31.868263,-85.3871286,8/4/2020,616,AL,5
1005,Barbour,Alabama,31.868263,-85.3871286,8/5/2020,621,AL,5
1005,Barbour,Alabama,31.868263,-85.3871286,8/6/2020,627,AL,5
1005,Barbour,Alabama,31.868263,-85.3871286,8/7/2020,629,AL,5
1005,Barbour,Alabama,31.868263,-85.3871286,8/8/2020,632,AL,5
1005,Barbour,Alabama,31.868263,-85.3871286,8/9/2020,633,AL,5
1005,Barbour,Alabama,31.868263,-85.3871286,8/10/2020,642,AL,5
1005,Barbour,Alabama,31.868263,-85.3871286,8/11/2020,648,AL,6
1005,Barbour,Alabama,31.868263,-85.3871286,8/12/2020,653,AL,6
1005,Barbour,Alabama,31.868263,-85.3871286,8/13/2020,658,AL,6
1005,Barbour,Alabama,31.868263,-85.3871286,8/14/2020,662,AL,6
1005,Barbour,Alabama,31.868263,-85.3871286,8/15/2020,672,AL,6
1005,Barbour,Alabama,31.868263,-85.3871286,8/16/2020,673,AL,6
1005,Barbour,Alabama,31.868263,-85.3871286,8/17/2020,675,AL,6
1005,Barbour,Alabama,31.868263,-85.3871286,8/18/2020,682,AL,6
1005,Barbour,Alabama,31.868263,-85.3871286,8/19/2020,692,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,8/20/2020,694,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,8/21/2020,710,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,8/22/2020,712,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,8/23/2020,715,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,8/24/2020,720,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,8/25/2020,728,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,8/26/2020,736,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,8/27/2020,741,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,8/28/2020,749,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,8/29/2020,752,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,8/30/2020,752,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,8/31/2020,759,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,9/1/2020,763,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,9/2/2020,765,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,9/3/2020,770,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,9/4/2020,770,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,9/5/2020,771,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,9/6/2020,772,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,9/7/2020,772,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,9/8/2020,772,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,9/9/2020,779,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,9/10/2020,781,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,9/11/2020,787,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,9/12/2020,789,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,9/13/2020,796,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,9/14/2020,801,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,9/15/2020,807,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,9/16/2020,807,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,9/17/2020,822,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,9/18/2020,825,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,9/19/2020,831,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,9/20/2020,833,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,9/21/2020,846,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,9/22/2020,848,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,9/23/2020,852,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,9/24/2020,868,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,9/25/2020,878,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,9/26/2020,882,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,9/27/2020,883,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,9/28/2020,883,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,9/29/2020,892,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,9/30/2020,894,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,10/1/2020,900,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,10/2/2020,917,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,10/3/2020,917,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,10/4/2020,917,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,10/5/2020,918,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,10/6/2020,923,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,10/7/2020,925,AL,7
1005,Barbour,Alabama,31.868263,-85.3871286,10/8/2020,937,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,10/9/2020,940,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,10/10/2020,940,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,10/11/2020,941,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,10/12/2020,948,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,10/13/2020,948,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,10/14/2020,963,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,10/15/2020,966,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,10/16/2020,975,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,10/17/2020,978,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,10/18/2020,978,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,10/19/2020,984,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,10/20/2020,993,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,10/21/2020,1007,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,10/22/2020,1010,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,10/23/2020,1028,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,10/24/2020,1030,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,10/25/2020,1030,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,10/26/2020,1038,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,10/27/2020,1042,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,10/28/2020,1052,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,10/29/2020,1053,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,10/30/2020,1058,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,10/31/2020,1059,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,11/1/2020,1062,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,11/2/2020,1073,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,11/3/2020,1077,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,11/4/2020,1079,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,11/5/2020,1089,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,11/6/2020,1092,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,11/7/2020,1095,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,11/8/2020,1098,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,11/9/2020,1107,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,11/10/2020,1107,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,11/11/2020,1112,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,11/12/2020,1113,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,11/13/2020,1117,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,11/14/2020,1123,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,11/15/2020,1128,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,11/16/2020,1130,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,11/17/2020,1134,AL,9
1005,Barbour,Alabama,31.868263,-85.3871286,11/18/2020,1137,AL,10
1005,Barbour,Alabama,31.868263,-85.3871286,11/19/2020,1145,AL,10
1005,Barbour,Alabama,31.868263,-85.3871286,11/20/2020,1151,AL,10
1005,Barbour,Alabama,31.868263,-85.3871286,11/21/2020,1157,AL,10
1005,Barbour,Alabama,31.868263,-85.3871286,11/22/2020,1160,AL,10
1005,Barbour,Alabama,31.868263,-85.3871286,11/23/2020,1161,AL,10
1005,Barbour,Alabama,31.868263,-85.3871286,11/24/2020,1167,AL,10
1005,Barbour,Alabama,31.868263,-85.3871286,11/25/2020,1170,AL,10
1005,Barbour,Alabama,31.868263,-85.3871286,11/26/2020,1170,AL,10
1005,Barbour,Alabama,31.868263,-85.3871286,11/27/2020,1171,AL,10
1005,Barbour,Alabama,31.868263,-85.3871286,11/28/2020,1173,AL,10
1005,Barbour,Alabama,31.868263,-85.3871286,11/29/2020,1175,AL,11
1005,Barbour,Alabama,31.868263,-85.3871286,11/30/2020,1178,AL,11
1005,Barbour,Alabama,31.868263,-85.3871286,12/1/2020,1189,AL,11
1005,Barbour,Alabama,31.868263,-85.3871286,12/2/2020,1206,AL,29
1005,Barbour,Alabama,31.868263,-85.3871286,12/3/2020,1214,AL,29
1005,Barbour,Alabama,31.868263,-85.3871286,12/4/2020,1217,AL,29
1005,Barbour,Alabama,31.868263,-85.3871286,12/5/2020,1219,AL,29
1005,Barbour,Alabama,31.868263,-85.3871286,12/6/2020,1223,AL,29
1005,Barbour,Alabama,31.868263,-85.3871286,12/7/2020,1224,AL,29
1005,Barbour,Alabama,31.868263,-85.3871286,12/8/2020,1240,AL,30
1005,Barbour,Alabama,31.868263,-85.3871286,12/9/2020,1245,AL,30
1005,Barbour,Alabama,31.868263,-85.3871286,12/10/2020,1258,AL,30
1005,Barbour,Alabama,31.868263,-85.3871286,12/11/2020,1264,AL,30
1005,Barbour,Alabama,31.868263,-85.3871286,12/12/2020,1269,AL,30
1005,Barbour,Alabama,31.868263,-85.3871286,12/13/2020,1272,AL,30
1005,Barbour,Alabama,31.868263,-85.3871286,12/14/2020,1275,AL,30
1005,Barbour,Alabama,31.868263,-85.3871286,12/15/2020,1292,AL,30
1005,Barbour,Alabama,31.868263,-85.3871286,12/16/2020,1296,AL,30
1005,Barbour,Alabama,31.868263,-85.3871286,12/17/2020,1309,AL,30
1005,Barbour,Alabama,31.868263,-85.3871286,12/18/2020,1318,AL,30
1005,Barbour,Alabama,31.868263,-85.3871286,12/19/2020,1330,AL,32
1005,Barbour,Alabama,31.868263,-85.3871286,12/20/2020,1336,AL,32
1005,Barbour,Alabama,31.868263,-85.3871286,12/21/2020,1336,AL,32
1005,Barbour,Alabama,31.868263,-85.3871286,12/22/2020,1363,AL,32
1005,Barbour,Alabama,31.868263,-85.3871286,12/23/2020,1383,AL,32
1005,Barbour,Alabama,31.868263,-85.3871286,12/24/2020,1390,AL,32
1005,Barbour,Alabama,31.868263,-85.3871286,12/25/2020,1396,AL,32
1005,Barbour,Alabama,31.868263,-85.3871286,12/26/2020,1398,AL,32
1005,Barbour,Alabama,31.868263,-85.3871286,12/27/2020,1406,AL,32
1005,Barbour,Alabama,31.868263,-85.3871286,12/28/2020,1417,AL,32
1005,Barbour,Alabama,31.868263,-85.3871286,12/29/2020,1462,AL,32
1007,Bibb,Alabama,32.99642064,-87.1251146,1/22/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,1/23/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,1/24/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,1/25/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,1/26/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,1/27/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,1/28/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,1/29/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,1/30/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,1/31/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,2/1/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,2/2/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,2/3/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,2/4/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,2/5/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,2/6/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,2/7/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,2/8/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,2/9/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,2/10/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,2/11/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,2/12/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,2/13/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,2/14/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,2/15/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,2/16/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,2/17/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,2/18/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,2/19/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,2/20/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,2/21/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,2/22/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,2/23/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,2/24/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,2/25/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,2/26/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,2/27/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,2/28/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,2/29/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,3/1/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,3/2/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,3/3/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,3/4/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,3/5/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,3/6/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,3/7/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,3/8/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,3/9/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,3/10/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,3/11/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,3/12/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,3/13/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,3/14/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,3/15/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,3/16/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,3/17/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,3/18/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,3/19/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,3/20/2020,0,AL,0
1007,Bibb,Alabama,32.99642064,-87.1251146,3/21/2020,0,AL,0
